iter	Logloss
2927	0.5783470372
2928	0.578344358
2929	0.5783441314
2930	0.5783397495
2931	0.5783379021
2932	0.5783352326
2933	0.5783351505
2934	0.5783334342
2935	0.5783320964
2936	0.5783282347
2937	0.5783247467
2938	0.5783234596
2939	0.5783216806
2940	0.5783215281
2941	0.5783192435
2942	0.5783188885
2943	0.5783186795
2944	0.5783177942
2945	0.5783174326
2946	0.5783169021
2947	0.5783167225
2948	0.5783166334
2949	0.5783159927
2950	0.578313422
2951	0.57831325
2952	0.5783115719
2953	0.5783083448
2954	0.5783083388
2955	0.5783079792
2956	0.5783041008
2957	0.5783039824
2958	0.5783039785
2959	0.5783037566
2960	0.5783024935
2961	0.5783004867
2962	0.5782978234
2963	0.5782966215
2964	0.5782966111
2965	0.5782964559
2966	0.5782940454
2967	0.5782899001
2968	0.5782898672
2969	0.5782875937
2970	0.5782857846
2971	0.5782841078
2972	0.5782839876
2973	0.5782837381
2974	0.5782837159
2975	0.5782828212
2976	0.5782825939
2977	0.5782822303
2978	0.5782817151
2979	0.5782815999
2980	0.5782784156
2981	0.5782750555
2982	0.5782749444
2983	0.5782748091
2984	0.5782747124
2985	0.5782704653
2986	0.5782695218
2987	0.5782694145
2988	0.5782694102
2989	0.5782691481
2990	0.578268999
2991	0.5782689649
2992	0.5782647089
2993	0.5782643248
2994	0.5782625896
2995	0.5782600688
2996	0.5782593982
2997	0.5782593174
2998	0.5782586849
2999	0.5782575566
